Date,Open,High,Low,Close,Adj Close,Volume
2021-09-16,104.919998,106.750000,103.760002,106.220001,106.220001,38150300
2021-09-17,105.559998,105.980003,103.709999,103.879997,103.879997,44528300
2021-09-20,101.580002,102.510002,99.510002,101.550003,101.550003,45228400
2021-09-21,102.150002,103.430000,101.180000,102.820000,102.820000,35481500
2021-09-22,102.820000,104.559998,102.209999,104.379997,104.379997,34126300
2021-09-23,104.889999,106.860001,103.889999,106.150002,106.150002,32816700
2021-09-24,105.190002,106.050003,104.680000,105.800003,105.800003,26482600
2021-09-27,105.070000,108.440002,103.440002,108.160004,108.160004,51944300
2021-09-28,106.839996,107.650002,101.419998,101.519997,101.519997,74469000
2021-09-29,102.300003,102.660004,99.809998,100.349998,100.349998,52224700
2021-09-30,102.080002,104.440002,101.989998,102.900002,102.900002,57636700
2021-10-01,102.599998,103.000000,100.639999,102.449997,102.449997,41491600
2021-10-04,101.739998,101.849998,99.820000,100.339996,100.339996,41967100
2021-10-05,100.919998,102.870003,100.610001,101.809998,101.809998,31455200
2021-10-06,100.449997,103.720001,100.349998,103.639999,103.639999,39071700
2021-10-07,104.599998,107.949997,104.459999,106.449997,106.449997,41543100
2021-10-08,106.550003,107.279999,104.889999,105.059998,105.059998,30623000
2021-10-11,104.620003,107.199997,104.019997,104.680000,104.680000,31284400
2021-10-12,105.169998,106.040001,104.339996,105.040001,105.040001,34039900
2021-10-13,106.279999,109.879997,106.250000,109.160004,109.160004,55631900
2021-10-14,110.500000,112.220001,109.629997,111.989998,111.989998,46900200
2021-10-15,112.510002,112.839996,111.110001,112.120003,112.120003,34203000
2021-10-18,111.900002,116.879997,111.370003,116.430000,116.430000,47537800
2021-10-19,116.160004,117.169998,114.470001,116.330002,116.330002,39593900
2021-10-20,116.290001,118.300003,115.419998,116.389999,116.389999,34244800
2021-10-21,116.500000,119.680000,116.260002,119.330002,119.330002,34794900
2021-10-22,120.830002,121.559998,118.370003,119.820000,119.820000,38992700
2021-10-25,120.519997,123.459999,118.599998,122.360001,122.360001,47834100
2021-10-26,122.989998,127.199997,122.580002,122.930000,122.930000,59458900
2021-10-27,121.629997,128.080002,121.050003,122.279999,122.279999,98245300
2021-10-28,122.860001,123.500000,120.260002,121.160004,121.160004,58002500
2021-10-29,120.949997,122.570000,119.879997,120.230003,120.230003,43320100
2021-11-01,119.449997,125.669998,118.129997,125.230003,125.230003,54559800
2021-11-02,124.980003,128.460007,124.199997,127.629997,127.629997,53491900
2021-11-03,127.750000,130.600006,126.790001,130.529999,130.529999,59537800
2021-11-04,132.009995,139.000000,130.770004,137.500000,137.500000,84825200
2021-11-05,139.190002,141.220001,134.419998,136.339996,136.339996,64920600
2021-11-08,137.699997,153.600006,137.699997,150.160004,150.160004,141493800
2021-11-09,154.009995,155.649994,143.889999,148.919998,148.919998,98442600
2021-11-10,143.929993,146.300003,138.520004,139.869995,139.869995,82989200
2021-11-11,142.960007,146.470001,140.839996,146.009995,146.009995,67934800
2021-11-12,146.029999,148.589996,144.250000,147.889999,147.889999,52162100
2021-11-15,148.000000,148.979996,142.860001,146.490005,146.490005,52271300
2021-11-16,145.929993,153.080002,145.339996,152.449997,152.449997,53100800
2021-11-17,151.979996,154.660004,149.690002,151.339996,151.339996,54527500
2021-11-18,157.070007,158.889999,152.559998,155.020004,155.020004,60612700
2021-11-19,155.759995,156.919998,153.449997,155.410004,155.410004,41668900
2021-11-22,157.139999,161.880005,152.389999,152.520004,152.520004,58674100
2021-11-23,150.410004,152.660004,145.300003,149.919998,149.919998,62852700
2021-11-24,149.460007,157.929993,147.190002,157.800003,157.800003,60677100
2021-11-26,155.800003,158.100006,152.809998,154.809998,154.809998,36245100
